Provider_ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Numerator,Denominator,"Observed Rate per 1,000",Footnotes,Measure Start Date,Measure End Date
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,MINNEHAHA,6053363230,Inpatient Surgical Deaths (PSI04),PSI-4,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,3/31/2017
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,MINNEHAHA,6053363230,Collapsed lung due to medical treatment (PSI06),PSI-6,0,1876,0,,10/1/2015,3/31/2017
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,MINNEHAHA,6053363230,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,1266,0,,10/1/2015,3/31/2017
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,MINNEHAHA,6053363230,Postoperative Hip Fracture (PSI08),PSI-8,0,1390,0,,10/1/2015,3/31/2017
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,MINNEHAHA,6053363230,Perioperative Bleeding/Bruise (PSI09),PSI-9,0,401,0,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,633,0,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Postoperative Respiratory Failure (PSI11),PSI-11,4,403,9.93,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Perioperative Blood Clot/Embolism (PSI12),PSI-12,12,1152,10.42,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Postoperative Sepsis (PSI13),PSI-13,16,588,27.21,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,285,0,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,856,0,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Pressure Ulcer Rate (PSI03),PSI-3,7,3535,1.98,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Inpatient Surgical Deaths (PSI04),PSI-4,11,78,141.03,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Collapsed lung due to medical treatment (PSI06),PSI-6,0,5757,0,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,1,3458,0.29,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Postoperative Hip Fracture (PSI08),PSI-8,0,4954,0,,10/1/2015,3/31/2017
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,9015777200,Perioperative Bleeding/Bruise (PSI09),PSI-9,6,1108,5.42,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,787,0,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Postoperative Respiratory Failure (PSI11),PSI-11,4,620,6.45,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Perioperative Blood Clot/Embolism (PSI12),PSI-12,3,1279,2.35,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Postoperative Sepsis (PSI13),PSI-13,3,729,4.12,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,237,0,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,688,0,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Pressure Ulcer Rate (PSI03),PSI-3,0,3669,0,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Inpatient Surgical Deaths (PSI04),PSI-4,5,34,147.06,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Collapsed lung due to medical treatment (PSI06),PSI-6,1,6285,0.16,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,3983,0,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Postoperative Hip Fracture (PSI08),PSI-8,0,4918,0,,10/1/2015,3/31/2017
44016F,MOUNTAIN HOME VA MEDICAL CENTER,CORNER OF LAMONT STREET AND VETERANS WAY,MOUNTAIN HOME,TN,37684,WASHINGTON,4239261171,Perioperative Bleeding/Bruise (PSI09),PSI-9,1,1214,0.82,,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Postoperative Respiratory Failure (PSI11),PSI-11,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Perioperative Blood Clot/Embolism (PSI12),PSI-12,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Postoperative Sepsis (PSI13),PSI-13,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,28,0,,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,244,0,,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Pressure Ulcer Rate (PSI03),PSI-3,0,1232,0,,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Inpatient Surgical Deaths (PSI04),PSI-4,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Collapsed lung due to medical treatment (PSI06),PSI-6,0,2023,0,,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,1410,0,,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Postoperative Hip Fracture (PSI08),PSI-8,0,1812,0,,10/1/2015,3/31/2017
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,6158676000,Perioperative Bleeding/Bruise (PSI09),PSI-9,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,893,0,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Postoperative Respiratory Failure (PSI11),PSI-11,1,565,1.77,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Perioperative Blood Clot/Embolism (PSI12),PSI-12,5,1648,3.03,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Postoperative Sepsis (PSI13),PSI-13,2,834,2.4,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,352,0,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,2,1505,1.33,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Pressure Ulcer Rate (PSI03),PSI-3,4,5108,0.78,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Inpatient Surgical Deaths (PSI04),PSI-4,4,71,56.34,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Collapsed lung due to medical treatment (PSI06),PSI-6,1,7930,0.13,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,1,4603,0.22,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Postoperative Hip Fracture (PSI08),PSI-8,1,6648,0.15,,10/1/2015,3/31/2017
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,6153275332,Perioperative Bleeding/Bruise (PSI09),PSI-9,4,1547,2.59,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,0,403,0,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Postoperative Respiratory Failure (PSI11),PSI-11,2,392,5.1,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Perioperative Blood Clot/Embolism (PSI12),PSI-12,6,668,8.98,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Postoperative Sepsis (PSI13),PSI-13,2,384,5.21,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,57,0,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,221,0,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Pressure Ulcer Rate (PSI03),PSI-3,0,1375,0,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Inpatient Surgical Deaths (PSI04),PSI-4,2,34,58.82,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Collapsed lung due to medical treatment (PSI06),PSI-6,0,2296,0,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,0,1502,0,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Postoperative Hip Fracture (PSI08),PSI-8,0,1804,0,,10/1/2015,3/31/2017
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,8063559703,Perioperative Bleeding/Bruise (PSI09),PSI-9,1,643,1.56,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,2,1406,1.42,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Postoperative Respiratory Failure (PSI11),PSI-11,2,923,2.17,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Perioperative Blood Clot/Embolism (PSI12),PSI-12,9,2843,3.17,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Postoperative Sepsis (PSI13),PSI-13,6,1379,4.35,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,684,0,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,1,1825,0.55,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Pressure Ulcer Rate (PSI03),PSI-3,1,7398,0.14,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Inpatient Surgical Deaths (PSI04),PSI-4,9,70,128.57,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Collapsed lung due to medical treatment (PSI06),PSI-6,2,13408,0.15,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,1,7891,0.13,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Postoperative Hip Fracture (PSI08),PSI-8,1,11528,0.09,,10/1/2015,3/31/2017
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,2147428387,Perioperative Bleeding/Bruise (PSI09),PSI-9,3,2751,1.09,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,3,2116,1.42,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Postoperative Respiratory Failure (PSI11),PSI-11,3,1332,2.25,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Perioperative Blood Clot/Embolism (PSI12),PSI-12,19,4462,4.26,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Postoperative Sepsis (PSI13),PSI-13,7,2057,3.4,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,881,0,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,2,2063,0.97,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Pressure Ulcer Rate (PSI03),PSI-3,2,8049,0.25,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Inpatient Surgical Deaths (PSI04),PSI-4,10,125,80,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Collapsed lung due to medical treatment (PSI06),PSI-6,2,13743,0.15,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,1,7851,0.13,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Postoperative Hip Fracture (PSI08),PSI-8,1,11168,0.09,,10/1/2015,3/31/2017
45074F,HOUSTON VA MEDICAL CENTER,2002 HOLCOMBE BLVD.,HOUSTON,TX,77030,HARRIS,7137947100,Perioperative Bleeding/Bruise (PSI09),PSI-9,11,4177,2.63,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,1,940,1.06,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Postoperative Respiratory Failure (PSI11),PSI-11,2,756,2.65,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Perioperative Blood Clot/Embolism (PSI12),PSI-12,2,1484,1.35,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Postoperative Sepsis (PSI13),PSI-13,3,937,3.2,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,251,0,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Accidental puncture or laceration from medical treatment (PSI15),PSI-15,0,1346,0,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Pressure Ulcer Rate (PSI03),PSI-3,0,4296,0,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Inpatient Surgical Deaths (PSI04),PSI-4,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Collapsed lung due to medical treatment (PSI06),PSI-6,2,7992,0.25,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Central Venous Catheter-Related Blood Stream Infection (PSI07),PSI-7,1,5063,0.2,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Postoperative Hip Fracture (PSI08),PSI-8,0,6645,0,,10/1/2015,3/31/2017
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,2547784811,Perioperative Bleeding/Bruise (PSI09),PSI-9,0,1436,0,,10/1/2015,3/31/2017
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Postoperative Kidney & Diabetic Complications (PSI10),PSI-10,1,1459,0.69,,10/1/2015,3/31/2017
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Postoperative Respiratory Failure (PSI11),PSI-11,6,1094,5.48,,10/1/2015,3/31/2017
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Perioperative Blood Clot/Embolism (PSI12),PSI-12,10,2605,3.84,,10/1/2015,3/31/2017
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,Postoperative Sepsis (PSI13),PSI-13,4,1383,2.89,,10/1/2015,3/31/2017
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,2106175300,A wound that splits open after surgery on the abdomen or pelvis (PSI14),PSI-14,0,641,0,,10/1/2015,3/31/2017
